state,F7,F3,P7,O1,O2,P8,AF4
unfocussed,3978.5136217948725,5066.654647435898,4286.241987179487,4263.249198717949,4069.915865384616,4118.501602564103,4081.4062500000005
unfocussed,3978.2692307692314,5122.0432692307695,4294.903846153847,4286.903044871796,4084.399038461539,4149.170673076924,4090.140224358975
unfocussed,3978.657852564103,5118.585737179488,4309.895833333334,4282.019230769231,4050.0320512820517,4167.912660256411,4111.738782051282
unfocussed,3978.890224358975,5107.864583333334,4330.9495192307695,4295.196314102564,3997.1794871794878,4164.447115384616,4131.786858974359
unfocussed,3979.0625000000005,5089.471153846154,4362.307692307693,4317.343750000001,3995.504807692308,4199.01842948718,4160.4807692307695
unfocussed,3979.583333333334,5047.371794871796,4380.356570512821,4315.592948717949,4004.727564102565,4211.4423076923085,4152.528044871796
unfocussed,3978.7980769230776,5074.951923076924,4315.368589743591,4285.773237179487,4036.2940705128212,4169.038461538462,4109.683493589744
unfocussed,3978.76201923077,5102.8485576923085,4306.923076923077,4277.255608974359,4036.4623397435903,4172.315705128206,4111.398237179487
unfocussed,3979.2387820512827,5094.599358974359,4332.6161858974365,4292.087339743591,4048.8942307692314,4171.694711538462,4128.020833333334
unfocussed,3980.1482371794878,5091.634615384616,4343.513621794872,4292.111378205129,4033.7820512820517,4164.258814102564,4128.541666666667
unfocussed,3979.194711538462,5079.867788461539,4328.281250000001,4282.103365384616,4031.3060897435903,4150.649038461539,4126.093750000001
unfocussed,3979.194711538462,5085.368589743591,4325.360576923077,4308.325320512821,4068.205128205129,4160.929487179487,4139.523237179487
unfocussed,3979.851762820513,5095.685096153847,4324.126602564103,4285.757211538462,4041.714743589744,4164.5673076923085,4130.220352564103
unfocussed,3979.8758012820517,5047.027243589744,4385.464743589744,4315.252403846154,3922.0472756410263,4226.458333333334,4190.905448717949
unfocussed,3980.6971153846157,4889.523237179488,4438.469551282052,4362.624198717949,3923.0368589743593,4257.439903846154,4241.153846153847
unfocussed,3979.8998397435903,4928.000801282052,4399.935897435898,4307.964743589744,3952.944711538462,4198.056891025642,4212.3036858974365
unfocussed,3979.8237179487182,4908.982371794872,4310.528846153847,4288.056891025642,4016.6987179487187,4103.842147435898,4159.290865384616
unfocussed,3978.365384615385,5094.8557692307695,4242.347756410257,4261.089743589744,4080.63701923077,4101.762820512821,4064.603365384616
unfocussed,3978.890224358975,5186.3661858974365,4267.051282051282,4250.905448717949,4059.8758012820517,4146.923076923077,4056.382211538462
unfocussed,3978.8782051282055,5176.2620192307695,4301.346153846154,4287.047275641026,4036.6225961538466,4179.659455128206,4092.5440705128212
unfocussed,3979.623397435898,5144.535256410257,4326.622596153847,4286.798878205129,4019.5072115384623,4186.742788461539,4111.378205128206
focussed,3970.444711538462,5039.667467948719,4363.758012820514,4290.200320512821,4023.6498397435903,4156.5985576923085,4132.179487179487
focussed,3964.427083333334,5029.218750000001,4372.395833333334,4287.0673076923085,4017.483974358975,4151.854967948719,4125.5048076923085
focussed,3977.2836538461543,5022.027243589744,4388.485576923077,4294.747596153847,4031.722756410257,4153.533653846154,4122.119391025642
focussed,3983.08092948718,5026.290064102564,4393.878205128206,4303.028846153847,4032.3317307692314,4163.437500000001,4127.195512820514
focussed,3976.1418269230776,5022.860576923077,4382.868589743591,4297.347756410257,4029.0064102564106,4166.065705128206,4131.438301282052
focussed,3962.007211538462,5020.376602564103,4368.33733974359,4299.114583333334,4011.9230769230776,4156.983173076924,4131.526442307693
focussed,3958.3012820512827,5015.472756410257,4357.039262820514,4273.2932692307695,3999.6754807692314,4154.523237179488,4131.213942307693
focussed,3957.1594551282055,5023.601762820514,4355.212339743591,4284.887820512821,4011.1618589743593,4159.831730769231,4137.640224358975
focussed,3951.1418269230776,5026.879006410257,4342.960737179487,4281.2620192307695,4011.3060897435903,4149.475160256411,4131.8870192307695
focussed,3941.4262820512827,5046.854967948719,4338.329326923077,4298.557692307693,4027.3758012820517,4153.092948717949,4137.644230769231
focussed,3920.2043269230776,5071.862980769231,4330.917467948719,4285.881410256411,4017.0232371794878,4153.653846153847,4122.8245192307695
focussed,3926.2299679487187,5072.047275641026,4320.460737179487,4283.173076923077,4011.947115384616,4155.5048076923085,4116.1298076923085
focussed,3929.5112179487187,5056.36217948718,4319.270833333334,4266.642628205129,3993.489583333334,4140.697115384616,4121.434294871796
focussed,3962.964743589744,5066.778846153847,4346.726762820514,4277.860576923077,4011.442307692308,4148.7620192307695,4128.445512820514
focussed,3956.5104166666674,5090.1682692307695,4354.3870192307695,4313.625801282052,4054.358974358975,4173.685897435898,4144.198717948719
focussed,3951.8229166666674,5044.523237179488,4334.391025641026,4288.116987179487,4025.2003205128212,4153.697916666667,4129.951923076924
focussed,3932.904647435898,5023.922275641026,4335.404647435898,4274.903846153847,4004.186698717949,4154.2548076923085,4133.325320512821
focussed,3972.2836538461543,5030.877403846154,4347.343750000001,4310.957532051282,4068.701923076924,4181.879006410257,4138.886217948719
focussed,3896.5945512820517,4996.842948717949,4320.861378205129,4241.794871794872,3964.2628205128212,4138.437500000001,4119.234775641026
focussed,3960.308493589744,5080.552884615386,4323.173076923077,4272.375801282052,4014.7475961538466,4149.278846153847,4121.36217948718
focussed,3985.649038461539,5020.556891025642,4322.451923076924,4298.461538461539,4041.586538461539,4161.67467948718,4128.846153846154
focussed,3984.0544871794878,5006.009615384616,4321.742788461539,4304.01842948718,4035.2323717948725,4160.977564102564,4132.463942307693
focussed,3945.1442307692314,5017.8245192307695,4316.005608974359,4311.157852564103,4027.9166666666674,4152.704326923077,4134.791666666667
focussed,3931.402243589744,5019.839743589744,4320.152243589744,4297.207532051282,4017.7123397435903,4151.842948717949,4130.392628205129
focussed,3954.114583333334,5030.424679487181,4322.844551282052,4295.6610576923085,4020.504807692308,4162.311698717949,4135.721153846154
focussed,3958.8661858974365,5030.380608974359,4326.045673076924,4293.621794871796,4016.5104166666674,4159.467147435898,4130.072115384616
focussed,3957.7163461538466,5029.863782051283,4319.7235576923085,4291.666666666667,4016.7788461538466,4157.1474358974365,4136.221955128206
focussed,3967.0512820512827,5030.777243589744,4317.764423076924,4298.673878205129,4022.2475961538466,4161.241987179487,4174.559294871796
focussed,3956.5625000000005,5029.471153846154,4311.502403846154,4291.570512820514,4009.254807692308,4156.057692307693,4163.854166666667
focussed,3909.1065705128212,5040.849358974359,4310.052083333334,4303.429487179487,4018.2732371794878,4160.745192307693,4158.9182692307695
focussed,3986.67467948718,5026.5745192307695,4310.5849358974365,4279.523237179487,4023.39342948718,4151.165865384616,4139.635416666667
focussed,3971.670673076924,5016.530448717949,4305.0360576923085,4277.508012820514,4022.5761217948725,4155.7932692307695,4131.638621794872
focussed,3984.254807692308,5028.417467948719,4318.201121794872,4293.125000000001,4028.0168269230776,4162.724358974359,4133.044871794872
focussed,3990.100160256411,5040.112179487181,4329.1786858974365,4296.618589743591,4024.3910256410263,4161.862980769231,4134.499198717949
focussed,3972.7524038461543,5049.639423076924,4319.919871794872,4294.827724358975,4020.921474358975,4158.129006410257,4125.560897435898
focussed,3961.682692307693,5058.2932692307695,4315.629006410257,4291.999198717949,4022.3878205128212,4160.873397435898,4128.0048076923085
focussed,3965.592948717949,5057.0432692307695,4309.455128205129,4279.459134615385,4029.7195512820517,4157.528044871796,4127.443910256411
focussed,3978.0729166666674,5054.0985576923085,4305.3485576923085,4273.353365384616,4031.2500000000005,4169.559294871796,4129.463141025642
focussed,3975.3445512820517,5033.617788461539,4304.01842948718,4265.216346153847,4031.7588141025644,4170.592948717949,4132.504006410257
focussed,3968.5416666666674,5023.549679487181,4309.298878205129,4276.862980769231,4041.129807692308,4168.433493589744,4132.375801282052
focussed,3969.326923076924,5019.887820512821,4320.356570512821,4283.365384615385,4037.8605769230776,4167.151442307692,4139.082532051282
focussed,4002.9166666666674,5013.826121794872,4319.659455128206,4279.106570512821,4033.9623397435903,4164.094551282052,4132.127403846154
focussed,3990.0200320512827,5027.524038461539,4336.594551282052,4283.297275641026,4042.7043269230776,4171.410256410257,4137.500000000001
focussed,4045.3205128205136,5079.250801282052,4363.409455128206,4322.6923076923085,4077.540064102565,4201.7548076923085,4167.792467948719
focussed,4000.889423076924,5039.0224358974365,4315.236378205129,4284.262820512821,4045.464743589744,4182.195512820514,4126.630608974359
focussed,3979.5192307692314,5017.9807692307695,4304.511217948719,4248.854166666667,4012.0592948717954,4167.888621794872,4112.383814102564
focussed,3992.423878205129,5016.4423076923085,4301.097756410257,4263.741987179487,4023.2612179487187,4163.509615384616,4122.632211538462
focussed,4013.8822115384623,5028.301282051283,4305.164262820514,4291.750801282052,4056.826923076924,4165.364583333334,4134.258814102564
focussed,4014.8437500000005,5034.3870192307695,4298.253205128206,4306.326121794872,4062.884615384616,4170.725160256411,4137.864583333334
focussed,4006.9631410256416,5028.301282051283,4312.640224358975,4290.180288461539,4028.685897435898,4164.475160256411,4135.925480769231
focussed,4017.1073717948725,5022.884615384616,4327.319711538462,4297.736378205129,4022.3317307692314,4169.4911858974365,4135.4807692307695
focussed,4007.6442307692314,5019.3870192307695,4323.906250000001,4284.759615384616,4022.0232371794878,4162.604166666667,4130.945512820514
focussed,3987.2916666666674,5017.307692307693,4310.472756410257,4276.258012820514,4019.07451923077,4155.809294871796,4121.077724358975
focussed,3987.748397435898,5022.419871794872,4310.344551282052,4279.310897435898,4023.802083333334,4155.669070512821,4129.763621794872
focussed,3970.6690705128212,5035.917467948719,4308.966346153847,4281.394230769231,4014.4070512820517,4155.340544871796,4131.766826923077
focussed,3978.5336538461543,5061.710737179488,4307.335737179487,4286.975160256411,4022.3317307692314,4151.931089743591,4124.511217948719
focussed,3987.5961538461543,5045.196314102564,4310.4807692307695,4296.726762820514,4033.08092948718,4155.360576923077,4128.938301282052
focussed,3970.0200320512827,5030.432692307693,4318.285256410257,4277.6161858974365,4018.5376602564106,4160.889423076924,4122.427884615385
focussed,3975.865384615385,5016.414262820514,4314.587339743591,4267.431891025642,4016.1939102564106,4164.423076923077,4111.14983974359
focussed,3977.25560897436,5018.3173076923085,4301.181891025642,4284.859775641026,4030.040064102565,4159.014423076924,4130.997596153847
focussed,3990.336538461539,5027.123397435898,4294.43108974359,4308.9182692307695,4049.310897435898,4167.552083333334,4139.479166666667
focussed,3990.2724358974365,5031.714743589744,4282.375801282052,4314.415064102564,4042.836538461539,4166.570512820514,4137.688301282052
focussed,3969.1907051282055,5030.777243589744,4308.008814102564,4310.524839743591,4035.9094551282055,4167.996794871796,4133.2932692307695
focussed,3961.770833333334,5021.490384615385,4330.120192307693,4287.079326923077,4018.405448717949,4153.381410256411,4123.954326923077
focussed,3964.2948717948725,5027.075320512821,4321.722756410257,4299.763621794872,4015.3044871794878,4160.528846153847,4128.313301282052
focussed,3852.920673076924,5033.153044871796,4310.953525641026,4332.291666666667,4015.7211538461543,4164.471153846154,4129.182692307692
focussed,3986.233974358975,5030.376602564103,4308.297275641026,4294.687500000001,4006.20592948718,4161.594551282052,4126.20592948718
focussed,3981.7948717948725,5030.540865384616,4325.608974358975,4309.034455128206,4033.9783653846157,4167.540064102564,4129.599358974359
focussed,3971.41826923077,5035.020032051283,4326.282051282052,4301.085737179488,4030.080128205129,4155.745192307693,4122.640224358975
focussed,3958.858173076924,5035.629006410257,4314.951923076924,4292.103365384616,4016.4342948717954,4150.813301282052,4122.363782051282
focussed,3972.1274038461543,5049.471153846154,4315.548878205129,4304.278846153847,4030.0761217948725,4162.596153846154,4130.608974358975
focussed,3974.358974358975,5055.757211538462,4312.319711538462,4306.999198717949,4036.498397435898,4160.556891025642,4134.094551282052
focussed,3977.5160256410263,5051.314102564103,4309.523237179487,4306.907051282052,4037.6161858974365,4165.925480769231,4136.682692307693
focussed,3957.944711538462,5054.078525641026,4316.390224358975,4308.060897435898,4045.084134615385,4164.266826923077,4136.546474358975
focussed,3952.8325320512827,5056.690705128206,4321.710737179487,4293.922275641026,4035.9254807692314,4155.296474358975,4136.642628205129
focussed,3975.4447115384623,5065.340544871796,4311.662660256411,4295.284455128206,4035.336538461539,4153.489583333334,4128.49358974359
focussed,3993.133012820513,5076.686698717949,4317.335737179487,4298.826121794872,4031.0657051282055,4163.541666666667,4138.129006410257
focussed,3964.611378205129,5072.175480769231,4319.250801282052,4300.905448717949,4015.42467948718,4157.211538461539,4136.145833333334
focussed,4014.2347756410263,5074.082532051282,4318.3173076923085,4307.483974358975,4027.82451923077,4163.032852564103,4137.491987179487
focussed,4033.076923076924,5071.394230769231,4315.913461538462,4288.585737179487,4016.626602564103,4157.207532051282,4136.618589743591
focussed,3998.3693910256416,5070.328525641026,4298.745993589744,4286.025641025642,4013.048878205129,4156.630608974359,4130.256410256411
focussed,3995.661057692308,5076.8870192307695,4287.14342948718,4277.648237179488,4010.7411858974365,4164.278846153847,4135.6370192307695
focussed,3996.245993589744,5085.725160256411,4317.215544871796,4299.795673076924,4034.7636217948725,4176.4182692307695,4141.478365384616
focussed,3994.671474358975,5098.173076923077,4321.8870192307695,4290.556891025642,4045.9815705128212,4178.521634615385,4139.539262820514
focussed,3979.427083333334,5077.167467948719,4311.622596153847,4268.169070512821,4021.7508012820517,4159.495192307693,4129.687500000001
focussed,3975.7411858974365,5060.2724358974365,4307.14342948718,4278.257211538462,4011.7107371794878,4156.181891025642,4135.781250000001
focussed,3980.1482371794878,5050.432692307693,4303.072916666667,4275.725160256411,4020.8573717948725,4157.820512820514,4134.5673076923085
focussed,3979.935897435898,5045.524839743591,4309.475160256411,4275.512820512821,4038.2972756410263,4156.854967948719,4139.847756410257
focussed,3998.2011217948725,5045.733173076924,4297.764423076924,4278.557692307693,4042.8525641025644,4166.077724358975,4141.506410256411
focussed,4028.501602564103,5056.98717948718,4286.8349358974365,4293.189102564103,4047.415865384616,4163.02483974359,4137.151442307693
focussed,3996.6025641025644,5053.020833333334,4289.539262820514,4296.037660256411,4032.764423076924,4154.154647435898,4130.208333333334
focussed,3994.0024038461543,5044.755608974359,4297.892628205129,4276.270032051282,4015.5368589743593,4157.696314102564,4128.978365384616
focussed,3999.615384615385,5050.677083333334,4314.086538461539,4280.604967948719,4025.4286858974365,4165.144230769231,4137.14342948718
focussed,4005.757211538462,5051.959134615386,4317.439903846154,4281.041666666667,4036.1818910256416,4162.099358974359,4133.7620192307695
focussed,4009.615384615385,5051.185897435898,4326.766826923077,4287.351762820514,4040.592948717949,4160.464743589744,4137.167467948719
focussed,3991.7948717948725,5050.516826923078,4322.427884615386,4285.645032051282,4035.649038461539,4157.211538461539,4136.065705128206
focussed,3981.9310897435903,5045.673076923077,4308.369391025642,4288.80608974359,4038.1530448717954,4154.895833333334,4126.8870192307695
focussed,3991.967147435898,5031.310096153847,4295.9495192307695,4274.527243589744,4022.5480769230776,4141.073717948719,4114.7235576923085
focussed,3976.4383012820517,5022.952724358975,4290.472756410257,4271.706730769231,4026.670673076924,4146.9110576923085,4116.67467948718
focussed,3968.4174679487187,5041.001602564103,4298.986378205129,4278.657852564103,4041.2219551282055,4156.8870192307695,4124.507211538462
focussed,3975.576923076924,5048.842147435898,4313.794070512821,4290.753205128206,4057.0032051282055,4166.602564102564,4133.657852564103
focussed,3993.2411858974365,5046.594551282052,4321.326121794872,4285.945512820514,4050.1562500000005,4167.892628205129,4139.479166666667
focussed,3980.6169871794878,5042.840544871796,4301.955128205129,4295.064102564103,4040.9655448717954,4163.910256410257,4139.831730769231
focussed,3998.1530448717954,5032.319711538462,4301.947115384616,4298.297275641026,4025.5008012820517,4152.007211538462,4131.057692307693
focussed,3993.5737179487187,5025.172275641026,4301.854967948719,4296.626602564103,4023.4174679487187,4149.11858974359,4121.450320512821
focussed,3994.7636217948725,5023.305288461539,4298.321314102564,4287.724358974359,4025.757211538462,4153.032852564103,4120.6370192307695
focussed,3990.508814102565,5025.729166666667,4303.834134615385,4283.613782051282,4019.723557692308,4156.77483974359,4121.546474358975
focussed,3988.990384615385,5024.943910256411,4309.314903846154,4279.599358974359,4004.23076923077,4147.920673076924,4112.207532051282
focussed,3978.914262820513,5029.6995192307695,4309.847756410257,4283.185096153847,4007.5721153846157,4156.903044871796,4116.394230769231
focussed,3983.0969551282055,5037.780448717949,4308.481570512821,4295.132211538462,4020.889423076924,4156.474358974359,4122.884615384616
focussed,3971.7107371794878,5029.419070512821,4300.540865384616,4294.066506410257,4027.339743589744,4152.3036858974365,4124.919871794872
focussed,3984.046474358975,5025.917467948719,4298.750000000001,4297.836538461539,4034.194711538462,4156.526442307693,4124.266826923077
focussed,3973.685897435898,5024.683493589744,4297.61217948718,4297.015224358975,4026.915064102565,4154.667467948719,4127.047275641026
focussed,3969.7155448717954,5032.211538461539,4315.404647435898,4293.96233974359,4009.535256410257,4152.600160256411,4128.145032051282
focussed,3974.483173076924,5035.284455128206,4314.903846153847,4292.6682692307695,4009.85576923077,4159.338942307693,4137.119391025642
focussed,4001.911057692308,5058.597756410257,4321.798878205129,4311.694711538462,4036.129807692308,4163.641826923077,4143.341346153847
focussed,3989.6754807692314,5073.721955128206,4304.475160256411,4294.2548076923085,4026.6065705128212,4159.467147435898,4137.275641025642
focussed,3986.2419871794878,5083.337339743591,4291.1298076923085,4295.208333333334,4026.5024038461543,4159.779647435898,4134.587339743591
focussed,3992.7123397435903,5082.219551282052,4304.527243589744,4299.399038461539,4040.9375000000005,4169.575320512821,4136.302083333334
focussed,3996.330128205129,5076.350160256411,4308.4735576923085,4303.425480769231,4032.6762820512827,4170.040064102564,4138.333333333334
focussed,4002.972756410257,5053.7860576923085,4323.189102564103,4287.091346153847,4038.9142628205136,4168.197115384616,4145.492788461539
focussed,3989.7876602564106,5031.193910256411,4315.404647435898,4281.714743589744,4036.0256410256416,4175.540865384616,4146.04967948718
focussed,3996.742788461539,5029.887820512821,4327.868589743591,4289.030448717949,4034.7275641025644,4176.510416666667,4147.391826923077
focussed,4001.6105769230776,5038.2411858974365,4325.336538461539,4298.401442307693,4042.51201923077,4177.183493589744,4148.193108974359
focussed,4008.4655448717954,5028.453525641026,4317.467948717949,4300.328525641026,4037.3597756410263,4175.540865384616,4144.695512820514
focussed,3993.6538461538466,5025.140224358975,4293.854166666667,4292.748397435898,4035.0000000000005,4169.218750000001,4140.140224358975
focussed,3994.8918269230776,5026.758814102564,4312.3798076923085,4295.11217948718,4038.44951923077,4167.015224358975,4142.776442307693
focussed,3971.694711538462,5022.952724358975,4299.415064102564,4285.977564102564,4019.170673076924,4156.157852564103,4139.531250000001
focussed,3982.6322115384623,5023.393429487181,4292.964743589744,4290.5849358974365,4015.472756410257,4158.068910256411,4128.421474358975
focussed,3984.338942307693,5033.621794871796,4295.1923076923085,4299.266826923077,4020.540865384616,4159.795673076924,4136.714743589744
focussed,3971.290064102565,5031.033653846154,4283.445512820514,4280.777243589744,4014.751602564103,4151.963141025642,4132.079326923077
focussed,3992.696314102565,5039.150641025642,4305.436698717949,4295.260416666667,4028.8181089743593,4158.962339743591,4131.606570512821
focussed,3982.0633012820517,5028.0849358974365,4317.86858974359,4280.560897435898,4015.120192307693,4154.807692307693,4127.195512820514
focussed,3976.4543269230776,5028.181089743591,4292.608173076924,4275.388621794872,4011.686698717949,4152.988782051282,4132.431891025642
focussed,3984.3349358974365,5025.044070512821,4283.229166666667,4273.076923076924,4013.3133012820517,4145.164262820514,4132.019230769231
focussed,3987.0392628205136,5037.235576923078,4283.970352564103,4275.969551282052,4010.7732371794878,4148.064903846154,4134.891826923077
focussed,3977.964743589744,5025.252403846154,4306.017628205129,4287.808493589744,4007.9407051282055,4151.254006410257,4139.935897435898
focussed,3982.8886217948725,5017.632211538462,4296.891025641026,4290.472756410257,4012.876602564103,4156.233974358975,4137.648237179488
focussed,3979.9038461538466,5018.39342948718,4315.861378205129,4292.383814102564,4032.367788461539,4160.556891025642,4134.3870192307695
focussed,3988.2532051282055,5020.500801282052,4309.258814102564,4302.564102564103,4078.6258012820517,4160.028044871796,4134.619391025642
focussed,3991.486378205129,5032.796474358975,4297.015224358975,4319.531250000001,4060.629006410257,4165.364583333334,4137.752403846154
focussed,3979.6674679487187,5034.479166666667,4282.411858974359,4306.474358974359,4033.830128205129,4150.612980769231,4126.602564102564
focussed,3974.1586538461543,5034.779647435898,4281.141826923077,4293.064903846154,4023.986378205129,4142.247596153847,4129.447115384616
focussed,3988.633814102565,5038.705929487181,4307.628205128206,4296.626602564103,4028.0128205128212,4160.877403846154,4138.725961538462
focussed,3971.225961538462,5027.876602564103,4297.283653846154,4289.459134615385,4024.086538461539,4157.968750000001,4133.149038461539
focussed,3981.382211538462,5032.183493589744,4285.705128205129,4293.481570512821,4036.57451923077,4163.537660256411,4135.544871794872
focussed,3976.8669871794878,5028.096955128206,4288.858173076924,4296.101762820514,4025.1001602564106,4160.701121794872,4130.068108974359
focussed,3966.6506410256416,5031.983173076924,4326.5745192307695,4301.093750000001,4018.209134615385,4160.825320512821,4133.365384615385
focussed,3946.8669871794878,5036.117788461539,4320.024038461539,4299.747596153847,4022.0633012820517,4154.302884615385,4129.671474358975
focussed,3955.464743589744,5047.447916666667,4316.117788461539,4307.888621794872,4029.8437500000005,4161.326121794872,4137.0673076923085
focussed,3977.383814102565,5037.011217948719,4324.014423076924,4306.278044871796,4032.7524038461543,4159.815705128206,4134.0224358974365
focussed,3987.251602564103,5055.645032051283,4315.713141025642,4305.088141025642,4039.927884615385,4162.680288461539,4134.883814102564
focussed,3977.2756410256416,5052.896634615386,4310.364583333334,4295.556891025642,4034.9879807692314,4155.937500000001,4134.503205128206
focussed,3979.5472756410263,5053.922275641026,4307.039262820514,4296.806891025642,4033.8381410256416,4159.687500000001,4141.382211538462
focussed,3971.5344551282055,5050.236378205129,4302.572115384616,4291.526442307693,4029.85576923077,4160.060096153847,4136.342147435898
focussed,3971.5064102564106,5038.197115384616,4283.814102564103,4287.920673076924,4033.321314102565,4150.604967948719,4126.354166666667
focussed,3974.5472756410263,5030.604967948719,4220.188301282052,4285.568910256411,4024.6073717948725,4146.109775641026,4126.181891025642
focussed,3966.947115384616,5023.237179487181,4241.245993589744,4288.453525641026,4027.0472756410263,4139.338942307693,4125.608974358975
focussed,3962.319711538462,5014.883814102564,4257.295673076924,4287.620192307693,4009.026442307693,4136.2860576923085,4126.662660256411
focussed,3957.5440705128212,5021.854967948719,4285.200320512821,4296.770833333334,4006.061698717949,4138.697916666667,4127.524038461539
focussed,3968.6618589743593,5027.471955128206,4296.237980769231,4285.641025641026,4003.685897435898,4138.141025641026,4124.683493589744
focussed,3969.214743589744,5035.797275641026,4296.233974358975,4274.6995192307695,4012.6562500000005,4137.644230769231,4125.044070512821
focussed,3969.0024038461543,5039.1786858974365,4289.95592948718,4280.436698717949,4029.1506410256416,4156.1057692307695,4129.887820512821
focussed,3989.0905448717954,5038.141025641026,4295.144230769231,4283.325320512821,4028.3533653846157,4155.092147435898,4134.302884615385
focussed,3987.944711538462,5044.226762820514,4309.379006410257,4283.882211538462,4025.5568910256416,4161.694711538462,4142.628205128206
focussed,4005.853365384616,5041.967147435898,4312.107371794872,4284.891826923077,4030.5288461538466,4159.0985576923085,4145.805288461539
focussed,4020.861378205129,5050.020032051283,4315.629006410257,4277.596153846154,4022.852564102565,4155.629006410257,4142.3036858974365
focussed,4139.459134615385,5053.834134615385,4298.321314102564,4291.838942307693,4006.213942307693,4160.825320512821,4136.326121794872
focussed,4357.736378205129,5045.004006410257,4275.356570512821,4296.1057692307695,3999.691506410257,4159.743589743591,4131.057692307693
focussed,4058.245192307693,5047.099358974359,4260.7411858974365,4299.931891025642,4019.827724358975,4164.375000000001,4132.808493589744
focussed,3846.7347756410263,5037.728365384616,4249.58733974359,4281.474358974359,4021.983173076924,4152.628205128206,4122.283653846154
focussed,3872.267628205129,5023.613782051283,4240.981570512821,4268.353365384616,4011.157852564103,4144.062500000001,4124.735576923077
focussed,3919.298878205129,5020.336538461539,4260.5048076923085,4265.977564102564,4014.0024038461543,4141.618589743591,4124.0985576923085
focussed,3938.265224358975,5014.547275641026,4280.933493589744,4266.630608974359,4000.3325320512827,4138.249198717949,4121.2099358974365
focussed,3954.4310897435903,5017.680288461539,4303.717948717949,4281.3661858974365,3984.254807692308,4147.419871794872,4132.5360576923085
focussed,3939.8758012820517,5027.203525641026,4322.111378205129,4294.655448717949,4011.470352564103,4153.401442307693,4139.046474358975
focussed,3967.5080128205136,5028.930288461539,4324.971955128206,4296.770833333334,4036.798878205129,4153.309294871796,4139.635416666667
focussed,3968.161057692308,5034.310897435898,4314.939903846154,4294.455128205129,4037.8004807692314,4158.978365384616,4141.298076923077
focussed,3958.3012820512827,5041.446314102564,4309.0745192307695,4294.779647435898,4036.810897435898,4158.717948717949,4140.184294871796
focussed,3979.07451923077,5044.278846153847,4291.8349358974365,4277.5120192307695,4031.870993589744,4153.822115384616,4132.904647435898
focussed,3965.260416666667,5026.406250000001,4297.528044871796,4281.077724358975,4023.8181089743593,4156.282051282052,4127.319711538462
focussed,3973.365384615385,5034.859775641026,4309.0745192307695,4287.620192307692,4027.1634615384623,4167.207532051282,4137.023237179487
focussed,3993.0128205128212,5036.963141025642,4316.774839743591,4289.811698717949,4038.9943910256416,4172.091346153847,4144.971955128206
focussed,3984.6955128205136,5042.0673076923085,4326.482371794872,4310.05608974359,4041.7628205128212,4173.229166666667,4143.9182692307695
focussed,3980.376602564103,5043.313301282052,4315.1682692307695,4305.809294871796,4035.4006410256416,4174.4110576923085,4147.620192307693
focussed,3988.129006410257,5039.090544871796,4286.975160256411,4307.580128205129,4023.177083333334,4160.785256410257,4136.975160256411
focussed,3979.683493589744,5035.144230769231,4247.608173076924,4301.919070512821,4022.864583333334,4158.874198717949,4130.653044871796
focussed,3988.6378205128212,5039.234775641026,4280.1682692307695,4308.197115384616,4031.0056089743593,4171.057692307692,4137.351762820514
focussed,3975.600961538462,5024.042467948719,4279.346955128206,4296.482371794872,4014.0825320512827,4161.225961538462,4132.7724358974365
focussed,3990.520833333334,5042.576121794872,4276.466346153847,4298.725961538462,4033.040865384616,4166.390224358975,4130.933493589744
focussed,3991.254006410257,5037.423878205129,4279.727564102564,4293.153044871796,4036.0416666666674,4160.657051282052,4129.683493589744
focussed,3987.9567307692314,5038.713942307693,4298.597756410257,4284.218750000001,4023.020833333334,4159.110576923077,4126.594551282052
focussed,3979.963942307693,5046.794871794872,4307.14342948718,4286.77483974359,4028.7419871794878,4163.589743589744,4125.913461538462
focussed,3986.342147435898,5056.374198717949,4305.977564102564,4302.323717948719,4045.1562500000005,4168.265224358975,4127.167467948719
focussed,3986.5905448717954,5053.225160256411,4302.139423076924,4306.558493589744,4054.142628205129,4165.224358974359,4128.673878205129
focussed,3979.114583333334,5057.864583333334,4303.297275641026,4293.197115384616,4046.9190705128212,4157.524038461539,4124.555288461539
focussed,3983.517628205129,5057.596153846154,4306.141826923077,4298.177083333334,4039.6754807692314,4164.963942307692,4125.697115384616
focussed,3995.01201923077,5051.149839743591,4299.835737179487,4298.737980769231,4034.298878205129,4168.465544871796,4126.009615384616
focussed,3984.066506410257,5032.636217948719,4294.194711538462,4288.986378205129,4026.8068910256416,4164.983974358975,4122.035256410257
focussed,3966.3501602564106,5017.195512820514,4283.229166666667,4281.370192307693,4009.3549679487187,4153.425480769231,4114.046474358975
focussed,3978.9383012820517,5027.479967948719,4296.566506410257,4286.907051282052,4014.69951923077,4163.589743589744,4125.889423076924
focussed,3981.3661858974365,5018.673878205129,4303.689903846154,4281.642628205129,4012.5200320512827,4154.0985576923085,4123.64983974359
focussed,3969.7876602564106,5009.679487179488,4311.742788461539,4272.239583333334,4001.6185897435903,4151.738782051282,4117.7724358974365
focussed,3975.3886217948725,5017.015224358975,4300.789262820514,4281.482371794872,4021.233974358975,4156.033653846154,4120.180288461539
focussed,3954.098557692308,5018.681891025642,4283.169070512821,4274.547275641026,4009.038461538462,4146.7307692307695,4117.664262820514
